date,customer_id,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_group_status,spend_krw,impressions,clicks,conversions,attributed_revenue_krw
2025-06-14,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,99957,29802,321,22.39,788723
2025-06-15,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,104417,49679,390,41.99,1532899
2025-06-16,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,104311,56159,336,19.92,739034
2025-06-17,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,89149,51918,257,10,351966
2025-06-18,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,118480,53169,317,19.48,699666
2025-06-19,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,71230,38055,230,7.5,266256
2025-06-20,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,78649,35912,203,15,472506
2025-06-21,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,50601,25544,207,10.4,355072
2025-06-22,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,8182,4380,57,6,193003
2025-06-23,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,68159,34088,165,8,283974
2025-06-24,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,74910,40106,231,13,461431
2025-06-25,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,30259,19911,98,9.95,344827
2025-06-26,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,30161,15967,99,3,106500
2025-06-27,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,20725,8603,55,1,35500
2025-06-28,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,31729,14677,93,6,215747
2025-06-29,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,32290,15008,140,5,193050
2025-06-30,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,58958,22238,170,2,80800
2025-07-01,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,49124,25567,165,8,283997
2025-07-02,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,ENABLED,4946,1995,10,0,0
2025-06-05,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,ENABLED,2896,1680,9,0,0
2025-06-06,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,ENABLED,1699,396,2,0,0
2025-06-07,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,ENABLED,762,223,2,0,0
2025-06-09,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,ENABLED,498,206,1,0,0
2025-06-10,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,ENABLED,198,66,0,0,0
2025-06-11,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,ENABLED,251,99,1,0,0
2025-06-12,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,ENABLED,449,128,1,0,0
2025-06-13,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,ENABLED,639,200,1,0,0
2025-06-14,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,ENABLED,439,239,1,0,0
2025-05-26,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,31959,14516,111,0.8,26041
2025-05-27,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,68635,23806,256,3,116351
2025-05-28,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,122381,39716,348,5,178500
2025-05-29,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,35756,10358,114,2,76103
2025-05-30,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,30847,9187,101,2.5,97201
2025-05-31,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,35519,16340,133,1.5,50496
2025-06-01,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,60154,27728,205,11,404661
2025-06-02,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,37641,12823,83,1,35500
2025-06-03,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,31525,10402,87,0,0
2025-06-04,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,ENABLED,29389,9140,62,2,82800
2025-06-17,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198717,250617_래쉬펌_가리걸_2억뷰_6월_ETET_디멘드젠 캠페인 #2,ENABLED,14711,4727,34,2,90600
2025-06-18,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198717,250617_래쉬펌_가리걸_2억뷰_6월_ETET_디멘드젠 캠페인 #2,ENABLED,30408,6259,97,10,507753
2025-06-17,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,ENABLED,22478,6752,68,6,271764
2025-06-18,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,ENABLED,52993,10504,174,8.01,362824
2025-06-19,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,ENABLED,1722,210,4,0,0
2025-06-23,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,ENABLED,86156,16090,160,3,131850
2025-06-24,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,ENABLED,20916,3488,31,0,0
2025-06-17,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198797,250617_래쉬펌_가리걸_2억뷰_6월_ETET_디멘드젠 캠페인,ENABLED,13521,4679,30,0,0
2025-06-18,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198797,250617_래쉬펌_가리걸_2억뷰_6월_ETET_디멘드젠 캠페인,ENABLED,16660,3951,44,1,45300
2025-06-19,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198797,250617_래쉬펌_가리걸_2억뷰_6월_ETET_디멘드젠 캠페인,ENABLED,51467,14086,146,4.19,189419
2025-06-21,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044356,250620_래쉬펌_상위소재_20만원_디멘드젠 캠페인,ENABLED,13873,3735,58,3,135706
2025-06-22,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044356,250620_래쉬펌_상위소재_20만원_디멘드젠 캠페인,ENABLED,12692,2314,27,0,0
2025-06-23,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044356,250620_래쉬펌_상위소재_20만원_디멘드젠 캠페인,ENABLED,30459,9284,110,4,178800
2025-06-24,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044356,250620_래쉬펌_상위소재_20만원_디멘드젠 캠페인,ENABLED,100019,31589,345,11.5,516547
2025-06-25,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044356,250620_래쉬펌_상위소재_20만원_디멘드젠 캠페인,ENABLED,70087,18469,225,5,224704
2025-06-26,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044356,250620_래쉬펌_상위소재_20만원_디멘드젠 캠페인,ENABLED,51641,21417,164,7,302350
2025-06-27,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044356,250620_래쉬펌_상위소재_20만원_디멘드젠 캠페인,ENABLED,40276,18859,117,5,182779
2025-06-28,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044356,250620_래쉬펌_상위소재_20만원_디멘드젠 캠페인,ENABLED,30104,13318,83,0,0
2025-06-29,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044356,250620_래쉬펌_상위소재_20만원_디멘드젠 캠페인,ENABLED,21573,9915,90,7.01,385026
2025-06-20,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044556,250620_래쉬펌_상위소재_샵안가_디멘드젠 캠페인,ENABLED,31140,8186,70,1,45300
2025-06-21,4988024901,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,181311044556,250620_래쉬펌_상위소재_샵안가_디멘드젠 캠페인,ENABLED,14730,5514,80,1,45300
2025-06-21,4988024901,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,181466679339,250620_래쉬펌_뭉순임당_디멘드젠 캠페인 #3,ENABLED,14133,3697,33,0,15
2025-06-23,4988024901,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,181466679339,250620_래쉬펌_뭉순임당_디멘드젠 캠페인 #3,ENABLED,17161,4977,44,1,45300
2025-05-12,4988024901,22539606681,250512_애쉬브라운_디멘드젠캠페인_아이폰버전,181915969560,250512_애쉬브라운_아이폰버전_시크릿링크,ENABLED,30944,7644,34,0,0
2025-05-13,4988024901,22539606681,250512_애쉬브라운_디멘드젠캠페인_아이폰버전,181915969560,250512_애쉬브라운_아이폰버전_시크릿링크,ENABLED,19670,5145,66,0,0
2025-05-12,4988024901,22549705117,250512_원유즈 블리치_디멘드젠캠페인,181917350040,250512_원유즈블리치_동그라미,ENABLED,29693,10067,86,9,84600
2025-05-13,4988024901,22549705117,250512_원유즈 블리치_디멘드젠캠페인,181917350040,250512_원유즈블리치_동그라미,ENABLED,15037,4877,43,5,44005
2025-05-14,4988024901,22549705117,250512_원유즈 블리치_디멘드젠캠페인,181917350040,250512_원유즈블리치_동그라미,ENABLED,13899,4466,54,3,36599
2025-08-08,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,30411,11613,70,3,106500
2025-08-09,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,31059,12725,102,7,248499
2025-08-10,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,31074,12717,126,7,282454
2025-08-11,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,58088,29619,195,9,319500
2025-08-12,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,33517,18234,115,1,44650
2025-08-13,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,71970,45021,245,10,363000
2025-08-14,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,36415,22818,122,4,142000
2025-08-15,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,100018,57014,379,12,431100
2025-08-16,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,11044,6368,35,3,106500
2025-08-18,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,68861,34639,206,5.5,200271
2025-08-19,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,99481,36651,240,8,292000
2025-08-20,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,38327,12490,95,5,182500
2025-08-22,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,49303,20498,124,6,217929
2025-08-23,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,293765,113490,758,23.49,860369
2025-08-24,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,101140,44339,336,10.52,372473
2025-08-25,4988024901,22885179520,250808_베브시크릿_분리_디멘드젠,182055080325,250808_베브시크릿_분리_애쉬잠재,ENABLED,65267,25796,182,7.5,292650
2025-07-08,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610636,250707_7월_블리치_시크릿_논타,ENABLED,25445,13746,57,8,297200
2025-07-09,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610636,250707_7월_블리치_시크릿_논타,ENABLED,26187,9403,77,6,255100
2025-07-10,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610636,250707_7월_블리치_시크릿_논타,ENABLED,20179,6642,46,3,124294
2025-07-08,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610676,250707_7월_블리치_시크릿_잠재타겟,ENABLED,5007,864,9,1,38493
2025-07-09,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610676,250707_7월_블리치_시크릿_잠재타겟,ENABLED,4988,1212,13,1,38495
2025-07-10,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610676,250707_7월_블리치_시크릿_잠재타겟,ENABLED,11101,3170,30,3,110300
2025-07-11,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610676,250707_7월_블리치_시크릿_잠재타겟,ENABLED,31233,6886,53,1,28900
2025-07-12,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610676,250707_7월_블리치_시크릿_잠재타겟,ENABLED,31344,10118,90,4,124900
2025-07-13,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610676,250707_7월_블리치_시크릿_잠재타겟,ENABLED,30958,8803,86,4,122945
2025-07-14,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610676,250707_7월_블리치_시크릿_잠재타겟,ENABLED,30952,9908,67,5,164493
2025-07-15,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182147610676,250707_7월_블리치_시크릿_잠재타겟,ENABLED,14650,5426,24,2,77000
2025-07-28,4988024901,22840890437,250728_블리치_시크릿_재세팅_디멘드젠,182367237119,250728_블리치_시크릿_재세팅,ENABLED,30091,11061,44,0,0
2025-07-29,4988024901,22840890437,250728_블리치_시크릿_재세팅_디멘드젠,182367237119,250728_블리치_시크릿_재세팅,ENABLED,30350,8504,46,2,74400
2025-07-30,4988024901,22840890437,250728_블리치_시크릿_재세팅_디멘드젠,182367237119,250728_블리치_시크릿_재세팅,ENABLED,7933,2817,9,0,0
2025-07-15,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182532576436,250715_7월_블리치_시크릿_애쉬잠재타겟,ENABLED,16398,6543,21,0,0
2025-07-16,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182532576436,250715_7월_블리치_시크릿_애쉬잠재타겟,ENABLED,30842,11675,58,0,0
2025-07-17,4988024901,22765194875,250707_7월_블리치_시크릿_디멘드젠,182532576436,250715_7월_블리치_시크릿_애쉬잠재타겟,ENABLED,11788,2366,10,0,0
2025-08-20,4988024901,22914212781,250820_베브_시크릿_시간초_디멘드젠,182913195774,250820_베브_시크릿_시간초_묘한,ENABLED,9718,3442,8,0,0
2025-08-21,4988024901,22914212781,250820_베브_시크릿_시간초_디멘드젠,182913195774,250820_베브_시크릿_시간초_묘한,ENABLED,20403,6141,19,1,40500
2025-08-20,4988024901,22914212781,250820_베브_시크릿_시간초_디멘드젠,182913195814,250820_베브_시크릿_시간초_강한,ENABLED,20953,4315,15,1,35500
2025-08-21,4988024901,22914212781,250820_베브_시크릿_시간초_디멘드젠,182913195814,250820_베브_시크릿_시간초_강한,ENABLED,10453,2746,12,1,35419
2025-05-13,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,53438,20729,173,2,71800
2025-05-14,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,67134,21784,258,5,177980
2025-05-15,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,61398,21438,254,1,35500
2025-05-16,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,30013,9841,129,0,0
2025-05-17,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,31232,14230,164,4.83,235128
2025-05-18,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,31383,8496,87,2,67879
2025-05-19,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,31299,8097,84,1,35500
2025-05-20,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,31200,9029,96,4,184322
2025-05-21,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,21976,4464,38,0,0
2025-05-22,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,30053,6164,58,1.09,35654
2025-05-23,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,49265,10407,130,2,71114
2025-05-24,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,25005,6607,53,1,32500
2025-05-25,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,3452,933,6,0,0
2025-05-26,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,87232,20562,178,1,35555
2025-05-27,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,258053,72951,584,9,318938
2025-05-28,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,120094,35161,345,7.04,238080
2025-05-29,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,38952,10007,107,2,70994
2025-05-30,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,35283,8242,106,2,71020
2025-05-31,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,40266,8005,113,2,74411
2025-06-01,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,82838,19937,186,8,301025
2025-06-02,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,30014,6475,58,0,35
2025-06-03,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,44183,8084,90,5,177295
2025-06-04,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,76605,12804,138,1,35613
2025-06-05,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,57431,10150,124,8.28,289078
2025-06-06,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,60137,23266,193,7.6,281139
2025-06-07,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,354838,127926,806,38,1344509
2025-06-08,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,8028,2539,19,2,70994
2025-06-09,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,50033,10414,60,7,248501
2025-06-10,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,85669,39219,239,10,363000
2025-06-11,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,82229,39604,252,19,668500
2025-06-12,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,52033,23863,131,9,319500
2025-06-13,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,50379,26508,144,7,248500
2025-06-14,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,52270,34088,194,17,597500
2025-06-15,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,52073,45411,226,15,531500
2025-06-16,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,41231,40305,161,14,514926
2025-06-17,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,51616,34437,167,7,248526
2025-06-18,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,54810,36494,160,4,142000
2025-06-19,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,36936,20683,99,6,213024
2025-06-20,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,43360,22489,101,2,71000
2025-06-23,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,31021,13972,77,3,106500
2025-06-24,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,36759,19333,109,5,177500
2025-06-25,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,33842,18405,95,3,106501
2025-06-26,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,25841,14666,69,8,289787
2025-06-27,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,42181,24246,112,3,106456
2025-06-28,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,30155,16580,81,7,248500
2025-06-29,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183172335007,250512_애쉬브라운_디멘드젠_시크릿링크,ENABLED,27720,15958,99,5.99,226753
2025-04-10,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183417171488,250417_애쉬브라운_디멘드젠,PAUSED,50750,10006,79,0.01,317
2025-04-11,4988024901,22428561488,250410_애쉬브라운_디멘드젠캠페인,183417171488,250417_애쉬브라운_디멘드젠,PAUSED,51641,12593,215,6,261158
