date,customer_id,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_id,ad_name,ad_type,ad_status,spend_krw,impressions,clicks,conversions,attributed_revenue_krw
2025-05-12,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,31122,8384,35,1,35900
2025-05-13,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,35020,9471,78,1,35499
2025-05-14,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,32454,11883,95,1.08,43443
2025-05-15,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,45039,16874,105,3,103546
2025-05-16,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,34713,14326,84,1.37,44558
2025-05-17,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,8414,2029,18,1,35454
2025-05-18,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,42538,13468,74,0.43,14611
2025-05-19,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,35371,14322,64,0,2
2025-05-20,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,49746,19682,103,3,134600
2025-05-21,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,46860,13539,88,2,64972
2025-05-22,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,60465,13728,106,6,216798
2025-05-23,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,40133,7944,67,1,35502
2025-05-24,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,41545,8792,81,0.98,31908
2025-05-25,4988024901,22539615333,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,179888047896,250512_애쉬브라운_시크릿링크_디멘드젠_요즘 아이돌,751637815607,A0000000000137473_애쉬브라운_시크릿_요즘 아이돌,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,1969,247,0,0,0
2025-03-24,4988024901,22363960548,250324_래쉬펌_디멘드젠캠페인,180005927954,250324_디멘드젠_래쉬펌2,741303980825,A0000000000107277_래쉬펌_2분할,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,50600,9910,50,0,1
2025-03-25,4988024901,22363960548,250324_래쉬펌_디멘드젠캠페인,180005927954,250324_디멘드젠_래쉬펌2,741303980825,A0000000000107277_래쉬펌_2분할,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,31374,6998,80,3,142980
2025-06-10,4988024901,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,180048284799,영상수정필요_250610_애쉬브라운_6월_시크릿_이정도_디멘드젠,757531171103,A0000000000137470_애쉬브라운_6월_시크릿_이정도_250610,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,2244,619,7,1,38898
2025-06-11,4988024901,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,180048284799,영상수정필요_250610_애쉬브라운_6월_시크릿_이정도_디멘드젠,757531171103,A0000000000137470_애쉬브라운_6월_시크릿_이정도_250610,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,57452,12153,146,10.21,363701
2025-06-12,4988024901,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,180048284799,영상수정필요_250610_애쉬브라운_6월_시크릿_이정도_디멘드젠,757531171103,A0000000000137470_애쉬브라운_6월_시크릿_이정도_250610,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,120569,22657,235,11.58,408092
2025-06-13,4988024901,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,180048284799,영상수정필요_250610_애쉬브라운_6월_시크릿_이정도_디멘드젠,757531171103,A0000000000137470_애쉬브라운_6월_시크릿_이정도_250610,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,207509,43982,538,21.5,802551
2025-06-14,4988024901,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,180048284799,영상수정필요_250610_애쉬브라운_6월_시크릿_이정도_디멘드젠,757531171103,A0000000000137470_애쉬브라운_6월_시크릿_이정도_250610,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,63562,12427,218,2.61,97678
2025-06-15,4988024901,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,180048284799,영상수정필요_250610_애쉬브라운_6월_시크릿_이정도_디멘드젠,757531171103,A0000000000137470_애쉬브라운_6월_시크릿_이정도_250610,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,44658,17079,155,3,106456
2025-06-10,4988024901,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,180048284839,250610_애쉬브라운_6월_시크릿_상시_디멘드젠,757531171106,A0000000000137469_애쉬브라운_6월_시크릿_상시_250610,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,42603,12936,92,2,68000
2025-06-11,4988024901,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,180048284839,250610_애쉬브라운_6월_시크릿_상시_디멘드젠,757531171106,A0000000000137469_애쉬브라운_6월_시크릿_상시_250610,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,80,3,0,0,0
2025-05-20,4988024901,22579822241,250520_부스터세럼_디멘드젠캠페인,180140613095,250520_부스터세럼_디멘드젠캠페인_1+1,753403885640,A0000000000139520_세럼_1+1_0520,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,15090,5599,38,0,17
2025-05-21,4988024901,22579822241,250520_부스터세럼_디멘드젠캠페인,180140613095,250520_부스터세럼_디멘드젠캠페인_1+1,753403885640,A0000000000139520_세럼_1+1_0520,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,15597,4018,34,0,0
2025-05-22,4988024901,22579822241,250520_부스터세럼_디멘드젠캠페인,180140613095,250520_부스터세럼_디멘드젠캠페인_1+1,753403885640,A0000000000139520_세럼_1+1_0520,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,24345,5582,56,1,32008
2025-05-23,4988024901,22579822241,250520_부스터세럼_디멘드젠캠페인,180140613095,250520_부스터세럼_디멘드젠캠페인_1+1,753403885640,A0000000000139520_세럼_1+1_0520,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,6111,1170,6,0,0
2025-06-05,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,28818,12010,92,8,292025
2025-06-06,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,99189,26764,328,20.08,718739
2025-06-07,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,235626,73529,658,48.16,1728054
2025-06-08,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,185,36,3,0,0
2025-06-09,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,47717,13424,130,5,177498
2025-06-10,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,79875,45746,279,23.31,797920
2025-06-11,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,200173,130894,717,35,1222522
2025-06-12,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,182474,85763,528,31.11,1086455
2025-06-13,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,199515,60144,491,47,1664297
2025-06-14,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,99957,29802,321,22.39,788723
2025-06-15,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,104417,49679,390,41.99,1532899
2025-06-16,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,104311,56159,336,19.92,739034
2025-06-17,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,89149,51918,257,10,351966
2025-06-18,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,118480,53169,317,19.48,699666
2025-06-19,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,71230,38055,230,7.5,266256
2025-06-20,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,78649,35912,203,15,472506
2025-06-21,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,50601,25544,207,10.4,355072
2025-06-22,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,8182,4380,57,6,193003
2025-06-23,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,68159,34088,165,8,283974
2025-06-24,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,74910,40106,231,13,461431
2025-06-25,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,30259,19911,98,9.95,344827
2025-06-26,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,30161,15967,99,3,106500
2025-06-27,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,20725,8603,55,1,35500
2025-06-28,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,31729,14677,93,6,215747
2025-06-29,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,32290,15008,140,5,193050
2025-06-30,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,58958,22238,170,2,80800
2025-07-01,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,49124,25567,165,8,283997
2025-07-02,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147323,250605_애쉬브라운_6월_시크릿_쉽게염색_디멘드젠,756595138760,A0000000000137461_애쉬브라운_6월_시크릿_쉽게염색_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,4946,1995,10,0,0
2025-06-05,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,756595138763,A0000000000137462_애쉬브라운_6월_시크릿_에러창_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,2896,1680,9,0,0
2025-06-06,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,756595138763,A0000000000137462_애쉬브라운_6월_시크릿_에러창_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,1699,396,2,0,0
2025-06-07,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,756595138763,A0000000000137462_애쉬브라운_6월_시크릿_에러창_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,762,223,2,0,0
2025-06-09,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,756595138763,A0000000000137462_애쉬브라운_6월_시크릿_에러창_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,498,206,1,0,0
2025-06-10,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,756595138763,A0000000000137462_애쉬브라운_6월_시크릿_에러창_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,198,66,0,0,0
2025-06-11,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,756595138763,A0000000000137462_애쉬브라운_6월_시크릿_에러창_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,251,99,1,0,0
2025-06-12,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,756595138763,A0000000000137462_애쉬브라운_6월_시크릿_에러창_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,449,128,1,0,0
2025-06-13,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,756595138763,A0000000000137462_애쉬브라운_6월_시크릿_에러창_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,639,200,1,0,0
2025-06-14,4988024901,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,180249147483,250605_애쉬브라운_6월_시크릿_에러창_디멘드젠,756595138763,A0000000000137462_애쉬브라운_6월_시크릿_에러창_250605,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,439,239,1,0,0
2025-05-26,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,31959,14516,111,0.8,26041
2025-05-27,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,68635,23806,256,3,116351
2025-05-28,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,122381,39716,348,5,178500
2025-05-29,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,35756,10358,114,2,76103
2025-05-30,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,30847,9187,101,2.5,97201
2025-05-31,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,35519,16340,133,1.5,50496
2025-06-01,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,60154,27728,205,11,404661
2025-06-02,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,37641,12823,83,1,35500
2025-06-03,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,31525,10402,87,0,0
2025-06-04,4988024901,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,180658419552,250526_애쉬브라운_에어드롭_디멘드젠,754565413649,A0000000000137471_애쉬브라운_에어드롭,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,29389,9140,62,2,82800
2025-06-17,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198717,250617_래쉬펌_가리걸_2억뷰_6월_ETET_디멘드젠 캠페인 #2,758909028211,A0000000000143177_래쉬펌_가리걸_2억뷰2_6월_ETET_250617,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,14711,4727,34,2,90600
2025-06-18,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198717,250617_래쉬펌_가리걸_2억뷰_6월_ETET_디멘드젠 캠페인 #2,758909028211,A0000000000143177_래쉬펌_가리걸_2억뷰2_6월_ETET_250617,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,30408,6259,97,10,507753
2025-06-17,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,758909028214,A0000000000143176_래쉬펌_가리걸_뷰러_6월_ATAT_250617,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,22478,6752,68,6,271764
2025-06-18,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,758909028214,A0000000000143176_래쉬펌_가리걸_뷰러_6월_ATAT_250617,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,52993,10504,174,8.01,362824
2025-06-19,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,758909028214,A0000000000143176_래쉬펌_가리걸_뷰러_6월_ATAT_250617,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,1722,210,4,0,0
2025-06-23,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,758909028214,A0000000000143176_래쉬펌_가리걸_뷰러_6월_ATAT_250617,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,86156,16090,160,3,131850
2025-06-24,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198757,250617_래쉬펌_가리걸_뷰러_6월_ATAT_디멘드젠 캠페인 #3,758909028214,A0000000000143176_래쉬펌_가리걸_뷰러_6월_ATAT_250617,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,20916,3488,31,0,0
2025-06-17,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198797,250617_래쉬펌_가리걸_2억뷰_6월_ETET_디멘드젠 캠페인,758909028217,A0000000000143178_래쉬펌_가리걸_2억뷰1_6월_ETET_250617,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,13521,4679,30,0,0
2025-06-18,4988024901,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,181138198797,250617_래쉬펌_가리걸_2억뷰_6월_ETET_디멘드젠 캠페인,758909028217,A0000000000143178_래쉬펌_가리걸_2억뷰1_6월_ETET_250617,DEMAND_GEN_VIDEO_RESPONSIVE_AD,PAUSED,16660,3951,44,1,45300
